election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"PRIMARY - JUNE 28, 2022",Kings Democratic Alternate Delegate to the Judicial Convention 48th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100048Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2048th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100048Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2048th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100048Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2048th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100048Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2048th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Alternate Delegate to the Judicial Convention 51st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100051Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2051st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100051Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2051st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100051Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2051st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100051Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2051st%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Alternate Delegate to the Judicial Convention 52nd Assembly District,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/Kings%2052AD%20Alt%20Delegates%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic Alternate Delegate to the Judicial Convention 55th Assembly District,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/Kings%2055AD%20Alt%20Delegates%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic Alternate Delegate to the Judicial Convention 58th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100058Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2058th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100058Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2058th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100058Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2058th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01306100058Kings%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2058th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 005/42,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 022/42,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2042022%20Kings%20Dem%20County%20Committee%20ed22%20AD42_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 027/42,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307642027Kings%20Democratic%20County%20Committee%20027%2042%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307642027Kings%20Democratic%20County%20Committee%20027%2042%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307642027Kings%20Democratic%20County%20Committee%20027%2042%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307642027Kings%20Democratic%20County%20Committee%20027%2042%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 008/43,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 011/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043011%20Kings%20Dem%20County%20Committee%20ed11%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 012/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043012%20Kings%20Dem%20County%20Committee%20ed12%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 031/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043031%20Kings%20Dem%20County%20Committee%20ed31%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 033/43,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307643033Kings%20Democratic%20County%20Committee%20033%2043%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307643033Kings%20Democratic%20County%20Committee%20033%2043%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307643033Kings%20Democratic%20County%20Committee%20033%2043%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307643033Kings%20Democratic%20County%20Committee%20033%2043%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 036/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043036%20Kings%20Dem%20County%20Committee%20ed36%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 040/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043040%20Kings%20Dem%20County%20Committee%20ed40%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 056/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043056%20Kings%20Dem%20County%20Committee%20ed56%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 057/43,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2043057%20Kings%20Dem%20County%20Committee%20ed57%20AD43_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 003/44,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 066/44,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2044066%20Kings%20Dem%20County%20Committee%20ed66%20AD44_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 067/44,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644067Kings%20Democratic%20County%20Committee%20067%2044%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644067Kings%20Democratic%20County%20Committee%20067%2044%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644067Kings%20Democratic%20County%20Committee%20067%2044%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644067Kings%20Democratic%20County%20Committee%20067%2044%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 068/44,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2044068%20Kings%20Dem%20County%20Committee%20ed68%20AD44_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 069/44,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644069Kings%20Democratic%20County%20Committee%20069%2044%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644069Kings%20Democratic%20County%20Committee%20069%2044%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644069Kings%20Democratic%20County%20Committee%20069%2044%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307644069Kings%20Democratic%20County%20Committee%20069%2044%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 004/46,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646004Kings%20Democratic%20County%20Committee%20004%2046%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646004Kings%20Democratic%20County%20Committee%20004%2046%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646004Kings%20Democratic%20County%20Committee%20004%2046%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646004Kings%20Democratic%20County%20Committee%20004%2046%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 005/45,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2045005%20%20Kings%20Dem%20County%20Committee%20ed5%20AD45_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 005/46,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646005Kings%20Democratic%20County%20Committee%20005%2046%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646005Kings%20Democratic%20County%20Committee%20005%2046%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646005Kings%20Democratic%20County%20Committee%20005%2046%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646005Kings%20Democratic%20County%20Committee%20005%2046%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 006/46,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 007/46,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646007Kings%20Democratic%20County%20Committee%20007%2046%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646007Kings%20Democratic%20County%20Committee%20007%2046%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646007Kings%20Democratic%20County%20Committee%20007%2046%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646007Kings%20Democratic%20County%20Committee%20007%2046%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 008/46,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 009/46,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 012/46,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2046012%20Kings%20Dem%20County%20Committee%20ed12%20AD46_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 014/46,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2046014%20Kings%20Dem%20County%20Committee%20ed14%20AD46_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 023/46,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2046023%20Kings%20Dem%20County%20Committee%20ed23%20AD46_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 027/46,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2046027%20Kings%20Dem%20County%20Committee%20ed27%20AD46_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 028/46,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2046028%20Kings%20Dem%20County%20Committee%20ed28%20AD46_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 063/46,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646063Kings%20Democratic%20County%20Committee%20063%2046%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646063Kings%20Democratic%20County%20Committee%20063%2046%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646063Kings%20Democratic%20County%20Committee%20063%2046%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307646063Kings%20Democratic%20County%20Committee%20063%2046%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 030/47,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2047030%20Kings%20Dem%20County%20Committee%20ed30%20AD47_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 048/47,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2047048%20Kings%20Dem%20County%20Committee%20ed48%20AD47_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 013/48,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307648013Kings%20Democratic%20County%20Committee%20013%2048%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307648013Kings%20Democratic%20County%20Committee%20013%2048%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307648013Kings%20Democratic%20County%20Committee%20013%2048%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307648013Kings%20Democratic%20County%20Committee%20013%2048%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 033/48,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2048033%20Kings%20Dem%20County%20Committee%20ed33%20AD48_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 037/48,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2048037%20Kings%20Dem%20County%20Committee%20ed37%20AD48_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 012/50,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2050012%20Kings%20Dem%20County%20Committee%20ed12%20AD50_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 009/51,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 029/51,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307651029Kings%20Democratic%20County%20Committee%20029%2051%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307651029Kings%20Democratic%20County%20Committee%20029%2051%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307651029Kings%20Democratic%20County%20Committee%20029%2051%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307651029Kings%20Democratic%20County%20Committee%20029%2051%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 034/51,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2051034%20Kings%20Dem%20County%20Committee%20ed34%20AD51_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 039/51,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2051039%20Kings%20Dem%20County%20Committee%20ed39%20AD51_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 009/52,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 015/52,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2052015%20Kings%20Dem%20County%20Committee%20ed15%20AD52_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 024/52,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2052024%20Kings%20Dem%20County%20Committee%20ed24%20AD52_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 006/53,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 033/53,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2053033%20Kings%20Dem%20County%20Committee%20ed33%20AD53_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 034/53,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2053034%20Kings%20Dem%20County%20Committee%20ed34%20AD53_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 042/53,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2053042%20Kings%20Dem%20County%20Committee%20ed42%20AD53_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 045/54,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2054045%20Kings%20Dem%20County%20Committee%20ed45%20AD54_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 049/54,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2054049%20Kings%20Dem%20County%20Committee%20ed49%20AD54_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 002/55,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 003/55,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 004/55,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 005/55,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655005Kings%20Democratic%20County%20Committee%20005%2055%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655005Kings%20Democratic%20County%20Committee%20005%2055%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655005Kings%20Democratic%20County%20Committee%20005%2055%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655005Kings%20Democratic%20County%20Committee%20005%2055%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 010/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055010%20Kings%20Dem%20County%20Committee%20ed10%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 016/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055016%20Kings%20Dem%20County%20Committee%20ed16%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 017/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055017%20Kings%20Dem%20County%20Committee%20ed17%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 018/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055018%20Kings%20Dem%20County%20Committee%20ed18%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 019/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055019%20Kings%20Dem%20County%20Committee%20ed19%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 024/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055024%20Kings%20Dem%20County%20Committee%20ed24%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 027/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055027%20Kings%20Dem%20County%20Committee%20ed27%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 031/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055031%20Kings%20Dem%20County%20Committee%20ed31%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 031/55,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655031Kings%20Democratic%20County%20Committee%20031%2055%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655031Kings%20Democratic%20County%20Committee%20031%2055%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655031Kings%20Democratic%20County%20Committee%20031%2055%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655031Kings%20Democratic%20County%20Committee%20031%2055%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 033/55,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655033Kings%20Democratic%20County%20Committee%20033%2055%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655033Kings%20Democratic%20County%20Committee%20033%2055%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655033Kings%20Democratic%20County%20Committee%20033%2055%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307655033Kings%20Democratic%20County%20Committee%20033%2055%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 033/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055033%20Kings%20Dem%20County%20Committee%20ed33%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 037/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055037%20Kings%20Dem%20County%20Committee%20ed37%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 040/55,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2055040%20Kings%20Dem%20County%20Committee%20ed40%20AD55_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 053/56,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2056053%20Kings%20Dem%20County%20Committee%20ed53%20AD56_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 059/56,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2056059%20Kings%20Dem%20County%20Committee%20ed59%20AD56_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 063/56,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2056063%20Kings%20Dem%20County%20Committee%20ed63%20AD56_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 003/57,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 006/57,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657006Kings%20Democratic%20County%20Committee%20006%2057%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657006Kings%20Democratic%20County%20Committee%20006%2057%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657006Kings%20Democratic%20County%20Committee%20006%2057%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657006Kings%20Democratic%20County%20Committee%20006%2057%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 019/57,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657019Kings%20Democratic%20County%20Committee%20019%2057%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657019Kings%20Democratic%20County%20Committee%20019%2057%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657019Kings%20Democratic%20County%20Committee%20019%2057%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657019Kings%20Democratic%20County%20Committee%20019%2057%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 020/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057020%20Kings%20Dem%20County%20Committee%20ed20%20AD57_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 023/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057023%20Kings%20Dem%20County%20Committee%20ed23%20AD57_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 026/57,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657026Kings%20Democratic%20County%20Committee%20026%2057%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657026Kings%20Democratic%20County%20Committee%20026%2057%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657026Kings%20Democratic%20County%20Committee%20026%2057%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657026Kings%20Democratic%20County%20Committee%20026%2057%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 027/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057027%20Kings%20Dem%20County%20Committee%20ed27%20AD57_ManualCanvass.pdf
