Contest,Candidate Issue,Party,District Name,Affidavit Votes,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"City of Plattsburgh Ward 6 1 ",0,5,0,7,12,1.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"City of Plattsburgh Ward 6 2 ",0,2,0,1,3,0.91
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Altona 1 ",0,4,0,2,6,1.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of AuSable 1 ",0,0,0,1,1,0.40
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of AuSable 2 ",0,3,0,2,5,1.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Beekmantown 1 ",0,1,0,2,3,0.83
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Beekmantown 2 ",0,2,0,1,3,0.99
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Beekmantown 3 ",0,6,0,2,8,1.07
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Beekmantown 4 ",0,2,0,2,4,1.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Black Brook 1 ",0,1,0,1,2,0.74
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Black Brook 2 ",0,0,0,1,1,1.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Champlain 1 ",0,3,0,2,5,1.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Champlain 2 ",0,2,0,2,4,0.76
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Champlain 3 ",0,3,0,4,7,1.57
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Chazy 1 ",0,0,0,2,2,0.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Chazy 2 ",0,8,0,1,9,2.05
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Clinton 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Dannemora 1 ",0,0,0,3,3,3.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Dannemora 2 ",0,0,0,1,1,0.79
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Dannemora 3 ",0,0,0,4,4,2.17
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Ellenburg 1 ",0,5,0,0,5,1.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Mooers 1 ",0,4,0,4,8,2.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Mooers 2 ",0,2,0,1,3,2.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Peru 1 ",0,4,0,3,7,1.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Peru 2 ",0,6,0,2,8,1.47
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Peru 3 ",0,2,0,0,2,1.01
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Peru 4 ",0,7,0,1,8,1.49
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 1 ",0,3,0,2,5,1.34
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 2 ",0,1,0,0,1,0.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 3 ",0,7,0,3,10,1.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 4 ",0,2,0,2,4,0.99
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 5 ",0,1,0,3,4,1.31
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 6 ",0,5,0,7,12,1.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Plattsburgh 7 ",0,4,0,0,4,1.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Saranac 1 ",0,4,0,3,7,1.60
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Saranac 2 ",0,1,0,2,3,1.22
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Saranac 3 ",0,1,0,2,3,1.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Schuyler Falls 1 ",0,1,0,2,3,1.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Schuyler Falls 2 ",0,7,0,2,9,1.99
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kelli O'Sullivan (F),DM10,"Town of Schuyler Falls 3 ",0,2,0,2,4,1.08
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 1 1 ",0,4,0,0,4,2.25
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 1 2 ",0,3,0,1,4,0.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 1 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 2 1 ",0,1,0,1,2,0.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 2 2 ",0,4,0,2,6,2.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 3 1 ",0,1,0,0,1,0.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 3 2 ",0,0,0,2,2,0.24
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 4 1 ",0,2,0,3,5,0.62
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 4 2 ",0,0,0,1,1,0.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 5 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 5 2 ",0,2,0,1,3,0.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 6 1 ",0,2,0,2,4,0.59
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"City of Plattsburgh Ward 6 2 ",0,0,0,2,2,0.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Altona 1 ",0,1,0,0,1,0.24
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of AuSable 1 ",0,1,0,1,2,0.80
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of AuSable 2 ",0,1,0,0,1,0.38
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Beekmantown 1 ",0,2,0,0,2,0.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Beekmantown 2 ",0,1,0,1,2,0.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Beekmantown 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Beekmantown 4 ",0,1,0,1,2,0.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Black Brook 1 ",0,2,0,1,3,1.12
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Black Brook 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Champlain 1 ",0,2,0,1,3,0.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Champlain 2 ",0,0,0,1,1,0.19
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Champlain 3 ",0,0,0,1,1,0.22
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Chazy 1 ",0,0,0,2,2,0.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Chazy 2 ",0,1,0,1,2,0.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Clinton 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Dannemora 1 ",0,0,0,3,3,3.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Dannemora 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Dannemora 3 ",0,1,0,0,1,0.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Ellenburg 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Mooers 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Mooers 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Peru 1 ",0,1,0,2,3,0.80
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Peru 2 ",0,3,0,2,5,0.92
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Peru 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Peru 4 ",0,3,0,0,3,0.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 2 ",0,1,0,1,2,0.42
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 3 ",0,3,0,1,4,0.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 4 ",0,0,0,1,1,0.25
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 5 ",0,0,0,1,1,0.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 6 ",0,1,0,0,1,0.11
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Plattsburgh 7 ",0,1,0,0,1,0.29
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Saranac 1 ",0,0,0,2,2,0.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Saranac 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Saranac 3 ",0,0,0,1,1,0.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Schuyler Falls 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Schuyler Falls 2 ",0,1,0,0,1,0.22
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Mark Lienau (M),DM10,"Town of Schuyler Falls 3 ",0,3,0,0,3,0.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 1 1 ",0,1,0,0,1,0.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 1 2 ",0,7,0,1,8,0.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 1 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 2 1 ",0,1,0,1,2,0.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 2 2 ",0,3,0,3,6,2.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 3 1 ",0,5,0,3,8,1.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 3 2 ",0,5,0,2,7,0.83
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 4 1 ",0,4,0,6,10,1.24
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 4 2 ",0,6,0,3,9,1.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 5 1 ",0,2,0,2,4,0.72
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 5 2 ",0,6,0,2,8,1.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 6 1 ",0,1,0,4,5,0.74
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"City of Plattsburgh Ward 6 2 ",0,1,0,1,2,0.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Altona 1 ",0,4,0,0,4,0.96
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of AuSable 1 ",0,1,0,3,4,1.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of AuSable 2 ",0,1,0,0,1,0.38
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Beekmantown 1 ",0,0,0,2,2,0.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Beekmantown 2 ",0,1,0,1,2,0.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Beekmantown 3 ",0,0,0,1,1,0.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Beekmantown 4 ",0,1,0,0,1,0.26
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Black Brook 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Black Brook 2 ",0,0,0,1,1,1.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Champlain 1 ",0,6,0,1,7,1.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Champlain 2 ",0,2,0,5,7,1.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Champlain 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Chazy 1 ",0,1,0,0,1,0.20
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Chazy 2 ",0,3,0,2,5,1.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Clinton 1 ",0,0,0,1,1,0.95
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Dannemora 1 ",0,1,0,4,5,6.25
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Dannemora 2 ",0,1,0,1,2,1.59
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Dannemora 3 ",0,1,0,1,2,1.09
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Ellenburg 1 ",0,1,0,1,2,0.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Mooers 1 ",0,4,0,2,6,1.79
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Mooers 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Peru 1 ",0,1,0,0,1,0.27
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Peru 2 ",0,3,0,2,5,0.92
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Peru 3 ",0,1,0,0,1,0.50
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Peru 4 ",0,6,0,2,8,1.49
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 1 ",0,1,0,1,2,0.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 2 ",0,2,0,0,2,0.42
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 3 ",0,2,0,0,2,0.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 4 ",0,1,0,2,3,0.74
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 5 ",0,1,0,1,2,0.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 6 ",0,7,0,5,12,1.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Plattsburgh 7 ",0,2,0,0,2,0.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Saranac 1 ",0,4,0,3,7,1.60
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Saranac 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Saranac 3 ",0,3,0,0,3,1.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Schuyler Falls 1 ",0,2,0,1,3,1.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Schuyler Falls 2 ",0,3,0,1,4,0.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Stephanie Bodensieck (F),DM10,"Town of Schuyler Falls 3 ",0,1,0,3,4,1.08
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 1 1 ",0,1,0,0,1,0.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 1 2 ",0,3,0,3,6,0.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 1 3 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 2 1 ",0,1,0,0,1,0.26
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 2 2 ",0,3,0,2,5,2.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 3 1 ",0,2,0,1,3,0.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 3 2 ",0,1,0,2,3,0.35
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 4 1 ",0,1,0,3,4,0.50
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 4 2 ",0,2,0,1,3,0.38
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 5 1 ",0,1,0,1,2,0.36
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 5 2 ",0,2,0,1,3,0.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 6 1 ",0,2,0,5,7,1.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"City of Plattsburgh Ward 6 2 ",0,0,0,2,2,0.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Altona 1 ",0,3,0,0,3,0.72
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of AuSable 1 ",0,1,0,0,1,0.40
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of AuSable 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Beekmantown 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Beekmantown 2 ",0,1,0,1,2,0.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Beekmantown 3 ",0,2,0,1,3,0.40
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Beekmantown 4 ",0,0,0,1,1,0.26
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Black Brook 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Black Brook 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Champlain 1 ",0,2,0,0,2,0.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Champlain 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Champlain 3 ",0,1,0,3,4,0.90
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Chazy 1 ",0,1,0,1,2,0.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Chazy 2 ",0,2,0,1,3,0.68
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Kevin M. Laake (M),DM10,"Town of Clinton 1 ",0,0,0,1,1,0.95
